"id","limit_bal_usd","sex","education","marriage","age","pay_0","pay_2","pay_3","pay_4","pay_5","pay_6","bill_amt1_usd","bill_amt2_usd","bill_amt3_usd","bill_amt4_usd","bill_amt5_usd","bill_amt6_usd","pay_amt1_usd","pay_amt2_usd","pay_amt3_usd","pay_amt4_usd","pay_amt5_usd","pay_amt6_usd","default_flag","worst_payment_status"
9030,"2240.000",2,1,2,24,1,2,0,0,2,0,"2272.544","2062.528","2053.824","971.232","954.432","950.368","0.000","57.888","80.000","0.000","64.000","48.000",0,2
9031,"2560.000",2,3,1,54,0,0,0,0,0,0,"2456.064","2480.896","2206.912","2047.104","1602.304","1639.648","120.576","96.288","64.288","58.176","64.000","192.000",0,0
9032,"1600.000",1,3,1,36,1,3,2,5,4,3,"672.992","653.152","760.512","739.648","709.536","688.672","0.000","128.000","0.000","0.000","0.000","40.000",1,5
9033,"5440.000",2,1,2,25,0,0,0,-2,-2,-2,"843.488","168.800","0.000","0.000","0.000","0.000","40.800","0.000","0.000","0.000","0.000","0.000",0,0
9034,"5120.000",2,2,2,24,2,2,2,2,2,2,"2144.576","2152.224","2206.048","2312.544","2355.264","2404.256","60.800","108.800","163.200","89.600","92.800","89.600",0,2
9035,"11520.000",2,2,2,30,1,2,2,-1,-1,-2,"227.264","221.504","59.552","46.624","-4.128","-84.128","60.576","0.000","46.624","80.000","10.432","0.000",0,2
9036,"13440.000",2,2,2,25,-1,2,0,0,0,-2,"89.728","83.680","108.544","140.544","-25.472","-25.472","0.000","32.000","32.000","0.000","0.000","656.000",0,2
9037,"960.000",1,3,2,45,0,0,0,0,0,0,"901.920","905.472","750.560","773.728","777.248","788.768","44.064","43.840","41.408","32.480","28.800","29.216",0,0
9038,"1920.000",1,2,1,36,1,2,0,0,0,0,"1169.408","1195.424","1218.144","1242.336","1268.416","1293.568","54.400","52.224","44.416","46.048","46.240","48.000",0,2
9039,"5120.000",2,2,1,31,0,0,0,0,0,0,"4330.240","4679.360","2453.120","2554.400","2654.432","2725.376","160.000","320.000","160.000","160.000","128.000","128.000",0,0
9040,"5440.000",2,1,1,44,-2,-2,-2,-2,-2,-1,"329.888","158.208","900.608","60.256","894.016","474.624","158.208","900.608","60.256","894.016","474.624","0.000",0,-1
9041,"640.000",1,3,1,52,1,2,0,0,0,-2,"666.816","646.784","644.736","635.040","0.000","0.000","0.000","38.400","12.704","0.000","0.000","0.000",1,2
9042,"9280.000",2,1,1,45,-2,-2,-2,-2,-2,-2,"34.944","42.720","39.104","48.416","85.152","77.952","42.720","39.104","48.416","85.152","77.952","1184.480",0,-2
9043,"10880.000",2,2,2,52,-2,-2,-2,-2,-2,-2,"108.000","104.544","-0.064","15.936","366.912","13.184","105.056","0.000","16.000","368.736","13.248","481.760",0,-2
9044,"1920.000",1,1,2,31,1,-2,-2,-1,0,-1,"0.000","-28.160","-84.480","56.320","28.160","99.520","0.000","0.000","140.800","0.000","99.520","0.000",1,1
9045,"16000.000",2,1,1,36,-1,-1,-1,0,0,-1,"1646.880","774.432","12319.136","11193.280","10084.000","530.432","774.432","12319.552","224.544","202.944","530.432","1398.720",0,0
9046,"7360.000",2,3,2,54,0,0,0,0,0,0,"2115.456","1440.000","1071.264","1117.248","1163.264","1207.840","218.880","96.000","64.000","64.000","64.000","64.000",0,0
9047,"960.000",2,5,1,53,0,0,0,0,0,0,"902.112","869.312","568.608","579.424","593.312","152.640","51.200","41.600","32.000","38.400","64.000","32.000",0,0
9048,"640.000",1,1,2,25,1,-1,2,2,2,2,"0.000","58.400","43.072","18.784","10.816","39.648","116.800","0.000","9.600","0.000","32.000","0.000",0,2
9049,"4480.000",2,2,2,30,-1,-1,-2,-2,-2,-2,"27.328","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,-1
9050,"16000.000",1,2,1,31,0,0,0,0,0,0,"1257.312","931.904","852.448","730.496","681.376","561.408","54.400","37.568","32.224","32.416","32.576","8.448",0,0
9051,"3840.000",2,1,1,39,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,1
9052,"2240.000",2,2,2,25,0,0,0,0,0,0,"2039.840","1781.440","1517.216","1426.880","1468.480","1508.032","73.408","67.200","51.200","64.000","64.000","56.000",1,0
9053,"8960.000",2,2,1,50,-1,-1,-1,-1,-1,-1,"801.280","1320.640","18.240","34.176","1546.016","328.064","1320.800","18.240","34.368","1546.016","328.064","615.232",0,-1
9054,"4160.000",1,2,1,53,-1,-1,-1,-1,-1,-1,"24.960","0.000","12.480","12.480","12.480","12.480","0.000","12.480","12.480","12.480","12.480","12.480",0,-1
9055,"2240.000",1,1,2,30,0,0,0,0,2,0,"2207.072","2235.904","2141.824","2209.376","2248.064","1783.424","86.400","99.200","124.800","80.000","80.000","80.000",1,2
9056,"10880.000",2,2,1,42,-1,-1,-1,-1,-1,-1,"450.784","352.224","543.072","343.488","294.400","762.176","352.416","544.800","343.488","294.400","762.176","1481.312",0,-1
9057,"6720.000",1,1,2,28,-1,-1,-1,-1,-1,-1,"58.624","34.368","32.064","22.752","13.440","50.304","34.368","32.064","22.752","13.440","50.304","0.000",0,-1
9058,"2560.000",2,2,2,57,-1,-1,-1,-2,-2,-2,"98.304","91.392","0.000","0.000","0.000","0.000","91.392","0.000","0.000","0.000","0.000","0.000",0,-1
9059,"3840.000",2,2,2,43,-1,-1,-1,-1,-1,-1,"10.112","2282.112","10.112","10.112","88.512","63.872","2282.112","10.112","10.112","88.512","63.872","65.728",0,-1
9060,"3200.000",2,1,2,28,0,0,0,0,0,0,"3286.304","3214.784","3260.128","3231.968","3238.016","3178.496","147.200","128.000","128.000","128.000","128.000","140.800",0,0
9061,"640.000",1,1,2,22,0,0,0,0,0,0,"471.040","493.824","520.064","476.064","303.584","-189.120","124.160","38.400","9.536","172.480","128.000","309.312",0,0
9062,"7040.000",2,1,1,46,2,2,0,0,0,0,"7792.544","7307.776","7181.248","6279.328","6081.600","5880.928","0.000","320.000","230.400","224.032","220.800","204.800",0,2
9063,"2240.000",2,1,2,34,2,2,2,2,2,2,"1419.104","1387.424","1492.032","1521.984","1556.832","1590.400","0.000","128.000","64.000","64.000","64.000","64.000",1,2
9064,"640.000",2,2,1,26,0,0,0,0,0,0,"2348.928","2404.224","2472.448","2378.208","318.976","344.608","83.200","80.000","64.000","32.000","32.000","32.000",0,0
9065,"3200.000",2,2,2,32,0,0,0,0,0,0,"1757.856","1796.832","1813.664","1863.584","1908.576","2024.800","86.400","65.760","80.000","80.000","153.600","80.000",0,0
9066,"3520.000",2,2,2,24,0,0,0,0,0,0,"1593.024","1627.456","1656.960","1716.704","1705.856","1739.712","60.096","57.600","84.704","60.544","60.832","55.296",0,0
9067,"2560.000",2,3,2,27,2,2,2,2,-1,-1,"117.824","150.848","74.752","0.000","175.072","173.280","102.176","0.000","0.000","175.072","173.280","163.968",0,2
9068,"960.000",2,1,2,29,1,-1,-1,-1,-1,-1,"0.000","21.952","12.960","102.080","91.008","0.000","21.952","13.088","102.080","91.008","0.000","0.000",0,1
9069,"960.000",2,2,1,34,0,-1,-1,0,0,-1,"890.112","40.000","772.320","791.840","729.760","343.840","40.320","772.320","32.000","64.000","343.840","594.304",0,0
9070,"1920.000",1,1,2,27,0,0,0,0,0,0,"1848.096","1893.952","1888.032","895.072","915.808","934.816","94.720","52.096","32.064","35.200","35.200","29.504",1,0
9071,"1600.000",2,1,2,27,0,0,0,0,0,2,"1421.472","1468.704","1501.440","1531.648","1627.392","1548.480","80.000","67.200","64.000","124.800","0.000","64.000",0,2
9072,"8320.000",2,2,1,53,0,0,0,0,0,0,"7108.288","7147.040","7208.256","6064.000","5848.672","6044.032","320.640","320.224","320.544","320.096","320.224","321.152",0,0
9073,"16000.000",2,1,2,29,0,0,0,0,2,2,"6448.000","6273.632","5162.944","4932.064","4783.104","4452.160","320.000","224.992","323.200","181.216","0.000","142.336",0,2
9074,"3520.000",2,1,2,35,-1,2,-1,0,0,-1,"17.568","5.728","37.312","25.280","25.792","55.328","0.000","37.312","0.000","14.272","55.328","0.000",0,2
9075,"960.000",2,3,1,33,2,2,2,2,2,2,"868.032","959.040","934.144","995.296","1016.672","972.928","115.200","0.000","86.400","41.600","0.000","41.600",0,2
9076,"5760.000",2,1,2,31,-1,-1,-1,-2,-2,-2,"264.320","189.472","0.000","0.000","0.000","0.000","189.472","0.000","0.000","0.000","0.000","0.000",1,-1
9077,"5440.000",2,1,1,35,1,-1,-1,-2,-2,-2,"0.000","102.688","0.000","0.000","0.000","0.000","102.688","0.000","0.000","0.000","0.000","0.000",1,1
9078,"10240.000",2,1,1,34,-1,-1,-1,-1,-1,-1,"25.600","603.936","-4.800","4.800","690.080","154.176","603.936","0.000","16.000","690.080","160.000","5391.744",1,-1
9079,"320.000",2,2,1,53,0,0,0,-2,-2,-2,"296.608","332.800","0.000","0.000","0.000","0.000","44.800","0.000","0.000","0.000","0.000","0.000",1,0
9080,"1600.000",1,2,2,26,1,5,4,8,7,6,"1551.392","1517.632","1811.936","1786.080","1761.056","1716.000","0.000","320.000","0.000","0.000","0.000","0.000",0,8
9081,"5440.000",2,1,2,32,1,-2,-2,-2,-1,-1,"0.000","0.000","0.000","0.000","16.000","16.000","0.000","0.000","0.000","16.000","16.000","16.000",1,1
9082,"3840.000",2,1,1,51,0,0,0,0,0,2,"3849.280","3714.624","3788.960","3170.592","3401.600","3341.856","192.000","192.000","128.000","288.000","0.000","160.000",0,2
9083,"960.000",2,3,1,47,1,2,0,0,0,0,"1047.168","936.928","868.768","477.760","460.800","0.000","0.000","48.000","25.504","21.760","0.000","0.000",0,2
9084,"5120.000",1,2,2,29,0,0,0,0,0,0,"5029.952","4357.088","3084.640","1880.736","1943.584","3685.056","199.264","160.000","160.000","96.000","1920.000","160.000",0,0
9085,"1600.000",2,1,2,27,2,2,2,2,2,2,"1463.104","1494.208","1523.744","1553.344","1588.160","1601.504","64.000","64.000","64.000","64.000","54.400","64.000",1,2
9086,"960.000",2,2,1,44,0,-1,-1,-1,-1,-2,"133.760","12.480","0.000","24.960","0.000","0.000","12.480","0.000","24.960","0.000","0.000","0.000",0,0
9087,"1600.000",1,2,1,36,0,0,0,0,0,0,"1523.392","1556.896","1604.608","1530.816","1565.248","1614.144","58.080","73.792","64.000","64.000","80.000","54.400",0,0
9088,"7680.000",2,2,1,45,1,-1,-1,-1,-1,-1,"0.000","12.672","12.672","12.672","12.672","12.672","12.672","12.672","12.672","12.672","12.672","12.672",0,1
9089,"1600.000",1,3,0,50,0,0,0,-1,-1,-1,"1464.672","746.976","0.000","108.800","88.608","0.000","72.512","0.000","108.800","88.608","54.400","0.000",0,0
9090,"5760.000",2,1,2,31,4,4,4,3,2,2,"2656.640","2708.928","2651.264","2597.184","2558.656","5700.736","112.000","0.000","0.000","0.000","3200.000","0.000",1,4
9091,"16000.000",2,2,2,28,0,0,0,0,0,0,"6894.688","6454.880","4517.664","4171.264","4045.504","3620.736","237.184","151.072","123.328","115.904","109.856","102.432",0,0
9092,"7680.000",2,3,2,50,0,0,0,0,0,0,"7137.440","6979.840","7073.632","6143.904","6279.072","6401.856","303.680","261.216","216.096","230.304","229.632","168.480",0,0
9093,"1600.000",1,2,2,23,0,0,-1,-1,-2,-2,"963.232","0.000","24.960","0.000","0.000","0.000","13.888","24.960","0.000","0.000","0.000","0.000",0,0
9094,"1600.000",2,2,1,30,2,0,0,-2,-2,-2,"205.600","146.560","0.000","0.000","0.000","0.000","33.600","0.000","0.000","0.000","0.000","0.000",1,2
9095,"7040.000",1,1,2,38,0,0,0,0,0,0,"6323.200","6454.656","3887.968","3981.088","2186.208","0.000","262.400","163.200","172.800","105.600","0.000","0.000",0,0
9096,"6400.000",1,2,1,36,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",1,1
9097,"7360.000",2,1,1,35,-1,-1,-1,-1,-1,-1,"129.376","339.488","159.424","1392.288","72.672","431.552","341.440","160.256","1399.552","73.024","433.696","95.360",0,-1
9098,"640.000",1,3,2,56,0,0,0,0,0,0,"497.664","531.072","563.488","554.528","571.200","577.472","41.600","41.600","22.400","25.600","19.264","19.200",0,0
9099,"4160.000",2,1,1,37,2,2,2,2,2,2,"1337.440","1405.248","1420.672","1451.680","1474.976","1509.920","99.200","48.000","64.000","51.200","64.000","64.000",1,2
9100,"3200.000",1,2,1,50,0,0,0,0,0,0,"3057.568","3165.088","2597.792","1542.208","1302.144","579.520","160.800","94.048","584.416","504.352","13.376","18.656",0,0
9101,"640.000",1,2,2,39,0,0,0,0,0,0,"511.104","525.824","563.776","555.680","567.008","567.680","48.000","51.200","11.104","11.328","11.360","0.000",1,0
9102,"1600.000",2,2,2,26,0,0,0,-1,0,0,"1561.632","1604.480","1560.832","616.032","628.800","479.168","68.608","32.000","616.032","19.904","17.856","9.280",0,0
9103,"4480.000",1,3,1,45,2,2,2,2,2,2,"2517.216","2458.848","2577.952","2676.576","2629.856","2906.336","0.000","160.000","160.000","0.000","320.000","0.000",1,2
9104,"2880.000",1,2,2,32,0,0,0,0,0,0,"759.360","790.176","207.040","316.224","905.056","892.576","64.000","160.000","160.000","800.000","704.000","160.000",0,0
9105,"9280.000",2,1,1,39,1,-1,-1,0,0,-1,"43.456","82.752","355.232","675.232","90.656","154.240","83.616","355.232","320.000","90.848","154.432","43.264",0,1
9106,"5760.000",2,2,2,34,0,0,0,0,0,0,"5804.320","5470.272","5474.528","4055.168","4025.152","4077.408","262.208","272.000","147.200","160.000","147.200","160.000",1,0
9107,"6400.000",2,3,1,57,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",1,1
9108,"3520.000",1,1,1,32,2,2,2,2,2,2,"3061.952","3147.968","3185.984","3217.024","3288.928","3230.912","163.200","118.400","112.000","128.000","0.000","321.920",1,2
9109,"1600.000",1,3,2,28,0,0,0,0,0,0,"548.512","587.552","614.848","496.608","484.128","439.904","48.000","38.752","16.512","16.640","19.904","160.000",0,0
9110,"9280.000",2,2,1,48,-2,-2,-2,-2,-2,-2,"339.456","1103.040","380.416","867.648","112.032","400.352","1103.040","380.480","867.648","112.032","400.352","185.504",0,-2
9111,"12160.000",1,1,1,46,2,2,2,2,2,2,"2818.208","2893.376","2826.464","2959.744","3027.744","3090.528","140.800","0.000","201.600","112.000","108.800","0.000",1,2
9112,"15360.000",1,2,1,39,0,0,0,0,0,0,"13725.664","13965.600","9604.288","10082.144","10298.400","10520.992","480.000","960.000","640.000","384.000","400.000","390.400",0,0
9113,"960.000",2,2,2,22,0,0,-2,-2,-2,-2,"602.560","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,0
9114,"12160.000",1,1,1,50,0,0,0,0,0,0,"6766.816","6451.616","6122.976","5896.544","5514.496","7360.992","320.000","320.000","320.000","640.000","3040.000","1600.000",0,0
9115,"10880.000",2,1,1,42,0,0,0,0,0,0,"7090.784","6927.104","7002.144","7146.528","7237.632","7389.472","269.088","272.000","272.000","272.000","272.000","272.000",0,0
9116,"960.000",2,2,2,22,0,0,-1,-1,2,2,"555.456","-1.152","739.648","791.264","774.144","828.960","0.000","740.800","64.000","0.000","67.808","0.000",0,2
9117,"6400.000",1,3,1,29,-1,-1,-1,-1,-1,-1,"494.592","1491.840","733.920","266.720","31.072","136.896","1495.104","735.520","267.072","31.072","137.472","696.544",0,-1
9118,"11520.000",2,1,2,30,0,0,0,0,0,0,"1296.448","1019.872","889.376","621.088","578.976","345.600","57.600","64.800","96.000","64.000","32.000","64.000",0,0
9119,"5120.000",1,1,1,49,-1,-1,2,-1,-1,-1,"10.112","20.224","10.112","10.112","10.112","10.112","20.224","0.000","10.112","10.112","10.112","10.112",1,2
9120,"1600.000",1,2,2,40,1,1,-1,-1,0,0,"1606.688","-80.704","13.088","932.736","968.640","730.048","0.000","93.792","960.000","168.640","90.048","98.848",0,1
9121,"6400.000",1,2,2,32,-2,-2,-2,-2,-2,-2,"47.136","47.136","12.480","12.480","17.280","12.480","47.136","12.480","12.480","17.280","12.480","0.000",0,-2
9122,"1920.000",1,2,2,30,0,0,0,0,0,0,"1256.448","1331.904","1364.064","1405.248","1441.696","1481.696","96.000","64.000","64.000","64.000","64.000","64.000",0,0
9123,"2560.000",2,3,1,53,-1,2,-1,-1,-1,-1,"24.960","12.480","12.480","12.480","12.480","42.240","0.000","12.480","12.480","12.480","42.240","0.000",0,2
9124,"3200.000",2,2,1,38,2,2,0,0,0,0,"1623.072","1588.320","1616.288","1653.312","1690.688","1758.560","0.000","64.000","64.000","64.000","96.000","96.000",1,2
9125,"10560.000",1,1,1,37,-2,-2,-2,-1,-1,-1,"601.824","507.680","1097.088","88.960","647.904","57.792","66.784","321.728","90.880","675.232","58.048","59.552",1,-1
9126,"16000.000",2,1,2,44,-2,-2,-2,-2,-2,-2,"0.000","166.976","127.392","0.000","117.504","243.744","166.976","127.392","0.000","117.504","243.744","86.112",0,-2
9127,"5760.000",2,2,1,32,0,0,0,0,0,0,"1754.944","1773.920","1817.920","2033.984","1316.800","0.000","66.336","75.488","256.000","96.000","0.000","0.000",0,0
9128,"6400.000",2,2,1,44,0,0,0,2,0,0,"3856.480","3753.344","787.584","624.864","527.072","429.056","96.960","142.464","0.000","22.656","20.992","32.000",0,2
9129,"13440.000",2,1,1,39,0,0,0,0,0,0,"9758.848","9991.168","10106.304","8812.576","8919.840","7825.376","448.000","359.360","320.000","258.912","222.880","203.584",0,0
9130,"3520.000",2,2,2,23,0,0,0,0,0,0,"1103.552","1403.904","1444.480","1500.320","1540.128","1578.464","320.000","64.000","80.000","64.000","64.000","64.000",0,0
9131,"1600.000",2,2,1,24,2,0,0,0,0,0,"1622.720","1460.512","936.288","302.144","313.344","309.888","63.168","49.664","10.688","15.936","16.000","15.776",1,2
9132,"4160.000",2,3,1,46,0,0,0,0,0,0,"560.160","592.928","625.440","646.944","668.480","689.312","41.984","42.496","32.000","32.000","32.000","25.568",1,0
9133,"8000.000",1,2,1,36,0,0,0,0,0,0,"5404.768","5583.328","5026.816","4377.184","4460.320","3934.304","320.000","265.600","166.400","176.000","160.000","160.000",0,0
9134,"1600.000",2,2,2,26,-1,-1,-1,-2,-1,3,"16.896","12.096","-4.800","-21.696","65.824","38.592","12.096","0.000","0.000","104.416","0.000","0.000",0,3
9135,"8320.000",1,2,1,43,0,0,0,0,0,0,"3184.736","2454.784","1765.920","2625.280","1947.744","1888.160","112.448","97.568","1865.984","96.576","96.640","48.352",0,0
9136,"7680.000",1,2,1,54,0,0,2,0,0,0,"516.320","7976.256","7794.848","6552.128","6445.632","6359.552","7488.000","0.960","225.472","224.736","320.160","256.448",0,2
9137,"9600.000",2,1,2,28,0,0,2,0,0,0,"792.416","1071.488","1008.032","1045.696","1156.704","1296.096","342.400","0.000","64.000","128.000","160.000","0.000",0,2
9138,"6400.000",2,1,1,35,-1,-1,-1,-1,-1,-1,"2650.592","482.592","1027.360","143.232","207.712","40.384","482.848","1028.160","143.232","211.808","40.384","63.168",0,-1
9139,"19200.000",2,3,1,46,-1,-1,-1,-1,-1,-1,"733.472","366.112","751.072","987.872","554.048","320.000","366.208","753.184","997.472","555.136","320.000","320.000",0,-1
9140,"4160.000",2,2,2,29,0,0,2,0,0,2,"2827.040","3027.104","2946.464","2984.704","3081.536","3063.840","275.200","0.000","112.000","227.200","115.200","92.800",0,2
9141,"4800.000",2,1,2,28,-2,-2,-2,-2,-2,-2,"308.000","67.168","169.792","263.680","53.952","4.768","67.168","169.792","263.680","53.952","4.768","56.320",0,-2
9142,"6400.000",1,1,2,30,-2,-1,0,0,0,2,"-60.256","294.656","3307.520","2490.176","840.832","103.520","484.576","3201.824","9.344","320.608","0.512","25.920",0,2
9143,"2560.000",2,2,1,34,1,2,2,2,2,2,"1486.752","1520.832","1486.912","1541.856","1569.824","1634.912","67.200","0.000","89.600","57.600","96.000","0.000",1,2
9144,"1920.000",2,2,1,34,0,0,0,0,0,0,"986.688","1056.352","1069.888","1117.920","1163.008","1209.696","96.000","64.000","96.000","128.000","96.000","96.000",0,0
9145,"11520.000",1,2,1,31,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,1
9146,"3520.000",2,4,1,37,0,0,0,0,0,0,"2246.528","2236.032","2226.688","1909.312","1949.312","1965.536","87.840","89.600","70.400","70.400","70.624","96.096",0,0
9147,"2240.000",2,3,1,35,3,2,2,2,0,0,"2235.264","2160.992","916.800","882.880","891.200","898.720","0.000","86.656","0.000","32.320","32.416","64.000",1,3
9148,"1600.000",1,1,2,27,1,-2,-1,2,2,2,"0.000","0.000","2.272","2.272","123.872","115.584","0.000","2.272","0.000","121.600","0.000","0.000",1,2
9149,"320.000",2,2,2,46,0,0,2,2,3,2,"79.872","135.840","144.800","174.400","162.336","154.976","57.600","16.000","32.000","0.000","0.000","25.600",1,3
9150,"3840.000",1,1,1,51,0,0,0,0,0,0,"3758.272","3768.992","3904.960","3657.408","3652.608","3740.608","140.800","256.064","134.400","134.400","256.000","128.000",0,0
9151,"7040.000",1,2,1,41,-1,-1,-1,-1,-1,-1,"282.880","43.808","189.568","56.288","58.368","224.704","212.576","189.568","56.288","58.368","224.704","80.480",0,-1
9152,"14080.000",1,1,2,33,-1,2,-1,2,-1,3,"36.384","10.976","25.984","5.376","84.896","70.496","0.000","41.600","0.000","88.864","0.000","0.000",1,3
9153,"1600.000",1,2,1,49,-1,-1,-1,-1,0,-1,"40.352","40.352","40.352","15.360","12.480","17.280","40.352","40.352","15.360","9.600","17.280","24.960",0,0
